record_id,train_id,train_name,service_date,route_id,origin_station,destination_station,section_id,station_sequence,station_name,scheduled_departure,scheduled_arrival,scheduled_destination_arrival,actual_observation_time,actual_destination_arrival,latitude,longitude,current_speed_kmh,distance_remaining_km,current_delay_minutes,station_arrival_time,station_departure_time,weather_condition,track_condition,signal_aspect,historical_section_delay_minutes,scheduled_travel_time_min,historical_delay_minutes,station_dwell_time_min,route_section,observation_hour,day_of_week,progress_ratio,target_arrival_delay_minutes
OBS-002495,12003,Mumbai Rajdhani,2026-02-11,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-02-11 16:36:00,2026-02-11 17:11:00,2026-02-11 18:56:00,2026-02-11 17:36:00,2026-02-11 18:59:48,18.678752,73.36284,79.9,94.71,0.7,2026-02-11 17:11:42,2026-02-11 17:13:42,rain,normal,YELLOW,7.6,140.0,7.6,2.0,PUNE_MUMBAI:LONAVALA_KARJAT,17,2,0.42857142857142855,3.8
OBS-002496,12003,Mumbai Rajdhani,2026-02-11,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-02-11 16:36:00,2026-02-11 17:11:00,2026-02-11 18:56:00,2026-02-11 17:51:00,2026-02-11 18:59:48,18.659295,73.363485,61.3,87.13,4.7,2026-02-11 17:15:42,2026-02-11 17:17:42,clear,normal,DOUBLE_YELLOW,7.6,140.0,7.6,2.0,PUNE_MUMBAI:LONAVALA_KARJAT,17,2,0.5357142857142857,3.8
OBS-002497,12003,Mumbai Rajdhani,2026-02-11,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-02-11 16:36:00,2026-02-11 17:46:00,2026-02-11 18:56:00,2026-02-11 17:56:00,2026-02-11 18:59:48,18.977318,73.71572,63.9,76.35,2.2,2026-02-11 17:48:12,2026-02-11 17:52:36,clear,normal,YELLOW,7.6,140.0,7.6,4.4,PUNE_MUMBAI:KARJAT_KALYAN,17,2,0.5714285714285714,3.8
OBS-002498,12003,Mumbai Rajdhani,2026-02-11,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-02-11 16:36:00,2026-02-11 17:46:00,2026-02-11 18:56:00,2026-02-11 18:11:00,2026-02-11 18:59:48,18.976136,73.695679,68.6,58.42,1.8,2026-02-11 17:47:48,2026-02-11 17:49:48,rain,normal,GREEN,7.6,140.0,7.6,2.0,PUNE_MUMBAI:KARJAT_KALYAN,18,2,0.6785714285714286,3.8
OBS-002499,12003,Mumbai Rajdhani,2026-02-11,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-02-11 16:36:00,2026-02-11 17:46:00,2026-02-11 18:56:00,2026-02-11 18:26:00,2026-02-11 18:59:48,18.941274,73.705077,73.7,37.87,4.6,2026-02-11 17:50:36,2026-02-11 17:52:36,cloudy,normal,GREEN,7.6,140.0,7.6,2.0,PUNE_MUMBAI:KARJAT_KALYAN,18,2,0.7857142857142857,3.8
OBS-002500,12003,Mumbai Rajdhani,2026-02-11,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-02-11 16:36:00,2026-02-11 18:21:00,2026-02-11 18:56:00,2026-02-11 18:31:00,2026-02-11 18:59:48,19.21042,74.027115,69.0,35.5,3.3,2026-02-11 18:24:18,2026-02-11 18:26:54,clear,wet,RED,7.6,140.0,7.6,2.6,PUNE_MUMBAI:KALYAN_MUMBAI,18,2,0.8214285714285714,3.8
OBS-002501,12003,Mumbai Rajdhani,2026-02-11,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-02-11 16:36:00,2026-02-11 18:21:00,2026-02-11 18:56:00,2026-02-11 18:46:00,2026-02-11 18:59:48,19.262015,74.026568,72.3,16.88,3.0,2026-02-11 18:24:00,2026-02-11 18:26:00,rain,normal,DOUBLE_YELLOW,7.6,140.0,7.6,2.0,PUNE_MUMBAI:KALYAN_MUMBAI,18,2,0.9285714285714286,3.8
OBS-002502,12003,Mumbai Rajdhani,2026-02-11,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-02-11 16:36:00,2026-02-11 18:21:00,2026-02-11 18:56:00,2026-02-11 19:01:00,2026-02-11 18:59:48,19.269807,74.038892,60.7,6.53,5.4,2026-02-11 18:26:24,2026-02-11 18:28:24,rain,normal,DOUBLE_YELLOW,7.6,140.0,7.6,2.0,PUNE_MUMBAI:KALYAN_MUMBAI,19,2,1.0,3.8
OBS-002503,12004,Solapur Express,2026-02-11,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-02-11 06:43:00,2026-02-11 06:43:00,2026-02-11 09:18:00,2026-02-11 06:53:00,2026-02-11 09:29:30,18.412501,73.010919,60.8,174.87,1.6,2026-02-11 06:44:36,2026-02-11 06:48:00,cloudy,normal,RED,1.1,155.0,1.1,3.4,MUMBAI_NASHIK:MUMBAI_KALYAN,6,2,0.06451612903225806,11.5
OBS-002504,12004,Solapur Express,2026-02-11,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-02-11 06:43:00,2026-02-11 06:43:00,2026-02-11 09:18:00,2026-02-11 07:08:00,2026-02-11 09:29:30,18.38841,73.02522,72.1,154.96,3.2,2026-02-11 06:46:12,2026-02-11 06:46:12,cloudy,normal,RED,1.1,155.0,1.1,0.0,MUMBAI_NASHIK:MUMBAI_KALYAN,7,2,0.16129032258064516,11.5
OBS-002505,12004,Solapur Express,2026-02-11,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-02-11 06:43:00,2026-02-11 06:43:00,2026-02-11 09:18:00,2026-02-11 07:23:00,2026-02-11 09:29:30,18.3846,72.970116,61.5,144.0,2.8,2026-02-11 06:45:48,2026-02-11 06:45:48,cloudy,wet,GREEN,1.1,155.0,1.1,0.0,MUMBAI_NASHIK:MUMBAI_KALYAN,7,2,0.25806451612903225,11.5
OBS-002506,12004,Solapur Express,2026-02-11,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-02-11 06:43:00,2026-02-11 07:25:00,2026-02-11 09:18:00,2026-02-11 07:35:00,2026-02-11 09:29:30,18.695667,73.340834,53.3,124.12,5.5,2026-02-11 07:30:30,2026-02-11 07:34:12,cloudy,normal,RED,1.1,155.0,1.1,3.7,MUMBAI_NASHIK:KALYAN_KASARA,7,2,0.33548387096774196,11.5
OBS-002507,12004,Solapur Express,2026-02-11,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-02-11 06:43:00,2026-02-11 07:25:00,2026-02-11 09:18:00,2026-02-11 07:50:00,2026-02-11 09:29:30,18.655656,73.336613,86.2,97.08,4.7,2026-02-11 07:29:42,2026-02-11 07:31:42,clear,normal,YELLOW,1.1,155.0,1.1,2.0,MUMBAI_NASHIK:KALYAN_KASARA,7,2,0.432258064516129,11.5
OBS-002508,12004,Solapur Express,2026-02-11,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-02-11 06:43:00,2026-02-11 07:25:00,2026-02-11 09:18:00,2026-02-11 08:05:00,2026-02-11 09:29:30,18.702058,73.358488,56.6,95.27,9.7,2026-02-11 07:34:42,2026-02-11 07:36:42,clear,normal,GREEN,1.1,155.0,1.1,2.0,MUMBAI_NASHIK:KALYAN_KASARA,8,2,0.5290322580645161,11.5
OBS-002509,12004,Solapur Express,2026-02-11,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-02-11 06:43:00,2026-02-11 08:21:00,2026-02-11 09:18:00,2026-02-11 08:31:00,2026-02-11 09:29:30,18.955647,73.688468,67.0,57.83,6.3,2026-02-11 08:27:18,2026-02-11 08:30:18,clear,normal,RED,1.1,155.0,1.1,3.0,MUMBAI_NASHIK:KASARA_NASHIK,8,2,0.6967741935483871,11.5
OBS-002510,12004,Solapur Express,2026-02-11,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-02-11 06:43:00,2026-02-11 08:21:00,2026-02-11 09:18:00,2026-02-11 08:46:00,2026-02-11 09:29:30,18.970295,73.691469,49.8,48.25,8.2,2026-02-11 08:29:12,2026-02-11 08:31:12,rain,wet,RED,1.1,155.0,1.1,2.0,MUMBAI_NASHIK:KASARA_NASHIK,8,2,0.7935483870967742,11.5
OBS-002511,12004,Solapur Express,2026-02-11,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-02-11 06:43:00,2026-02-11 08:21:00,2026-02-11 09:18:00,2026-02-11 09:01:00,2026-02-11 09:29:30,18.938113,73.691158,72.8,20.47,9.6,2026-02-11 08:30:36,2026-02-11 08:32:36,cloudy,normal,DOUBLE_YELLOW,1.1,155.0,1.1,2.0,MUMBAI_NASHIK:KASARA_NASHIK,9,2,0.8903225806451613,11.5
OBS-002512,12005,Sahyadri Express,2026-02-11,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-02-11 08:20:00,2026-02-11 08:20:00,2026-02-11 11:45:00,2026-02-11 08:30:00,2026-02-11 12:09:42,18.380334,73.004873,68.1,253.65,1.0,2026-02-11 08:21:00,2026-02-11 08:23:54,rain,wet,GREEN,16.4,205.0,16.4,2.9,PUNE_SOLAPUR:PUNE_DAUND,8,2,0.04878048780487805,24.7
OBS-002513,12005,Sahyadri Express,2026-02-11,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-02-11 08:20:00,2026-02-11 08:20:00,2026-02-11 11:45:00,2026-02-11 08:45:00,2026-02-11 12:09:42,18.380916,73.023066,79.0,232.08,2.5,2026-02-11 08:22:30,2026-02-11 08:22:30,clear,wet,GREEN,16.4,205.0,16.4,0.0,PUNE_SOLAPUR:PUNE_DAUND,8,2,0.12195121951219512,24.7
OBS-002514,12005,Sahyadri Express,2026-02-11,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-02-11 08:20:00,2026-02-11 08:20:00,2026-02-11 11:45:00,2026-02-11 09:00:00,2026-02-11 12:09:42,18.374343,72.985459,63.0,223.0,7.7,2026-02-11 08:27:42,2026-02-11 08:27:42,clear,normal,YELLOW,16.4,205.0,16.4,0.0,PUNE_SOLAPUR:PUNE_DAUND,9,2,0.1951219512195122,24.7
OBS-002515,12005,Sahyadri Express,2026-02-11,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-02-11 08:20:00,2026-02-11 09:15:00,2026-02-11 11:45:00,2026-02-11 09:25:00,2026-02-11 12:09:42,18.65313,73.369442,80.5,176.58,7.5,2026-02-11 09:22:30,2026-02-11 09:26:54,clear,normal,GREEN,16.4,205.0,16.4,4.4,PUNE_SOLAPUR:DAUND_KURDUVADI,9,2,0.3170731707317073,24.7
OBS-002516,12005,Sahyadri Express,2026-02-11,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-02-11 08:20:00,2026-02-11 09:15:00,2026-02-11 11:45:00,2026-02-11 09:40:00,2026-02-11 12:09:42,18.667513,73.339685,54.3,167.38,13.3,2026-02-11 09:28:18,2026-02-11 09:30:18,cloudy,normal,YELLOW,16.4,205.0,16.4,2.0,PUNE_SOLAPUR:DAUND_KURDUVADI,9,2,0.3902439024390244,24.7
OBS-002517,12005,Sahyadri Express,2026-02-11,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-02-11 08:20:00,2026-02-11 09:15:00,2026-02-11 11:45:00,2026-02-11 09:55:00,2026-02-11 12:09:42,18.66751,73.354052,65.2,146.53,15.1,2026-02-11 09:30:06,2026-02-11 09:32:06,rain,wet,YELLOW,16.4,205.0,16.4,2.0,PUNE_SOLAPUR:DAUND_KURDUVADI,9,2,0.4634146341463415,24.7
OBS-002518,12005,Sahyadri Express,2026-02-11,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-02-11 08:20:00,2026-02-11 10:35:00,2026-02-11 11:45:00,2026-02-11 10:45:00,2026-02-11 12:09:42,18.97294,73.68154,50.7,76.55,16.2,2026-02-11 10:51:12,2026-02-11 10:54:30,clear,normal,YELLOW,16.4,205.0,16.4,3.3,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,10,2,0.7073170731707317,24.7
OBS-002519,12005,Sahyadri Express,2026-02-11,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-02-11 08:20:00,2026-02-11 10:35:00,2026-02-11 11:45:00,2026-02-11 11:00:00,2026-02-11 12:09:42,18.967299,73.697818,57.6,61.0,17.3,2026-02-11 10:52:18,2026-02-11 10:54:18,rain,normal,DOUBLE_YELLOW,16.4,205.0,16.4,2.0,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,11,2,0.7804878048780488,24.7
OBS-002520,12005,Sahyadri Express,2026-02-11,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-02-11 08:20:00,2026-02-11 10:35:00,2026-02-11 11:45:00,2026-02-11 11:15:00,2026-02-11 12:09:42,18.944665,73.711828,47.5,53.33,18.6,2026-02-11 10:53:36,2026-02-11 10:55:36,clear,normal,RED,16.4,205.0,16.4,2.0,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,11,2,0.8536585365853658,24.7
OBS-002521,12000,Deccan Express,2026-02-12,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-02-12 11:15:00,2026-02-12 11:15:00,2026-02-12 13:35:00,2026-02-12 11:25:00,2026-02-12 13:50:42,18.376605,72.991889,65.5,181.08,-2.2,2026-02-12 11:12:48,2026-02-12 11:16:00,rain,wet,DOUBLE_YELLOW,15.3,140.0,15.3,3.2,PUNE_MUMBAI:PUNE_LONAVALA,11,3,0.07142857142857142,15.7
OBS-002522,12000,Deccan Express,2026-02-12,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-02-12 11:15:00,2026-02-12 11:15:00,2026-02-12 13:35:00,2026-02-12 11:40:00,2026-02-12 13:50:42,18.401047,73.00934,59.2,167.33,1.9,2026-02-12 11:16:54,2026-02-12 11:16:54,clear,normal,GREEN,15.3,140.0,15.3,0.0,PUNE_MUMBAI:PUNE_LONAVALA,11,3,0.17857142857142858,15.7
OBS-002523,12000,Deccan Express,2026-02-12,PUNE_MUMBAI,Pune,Mumbai,PUNE_LONAVALA,0,Pune,2026-02-12 11:15:00,2026-02-12 11:15:00,2026-02-12 13:35:00,2026-02-12 11:55:00,2026-02-12 13:50:42,18.377314,72.984601,54.1,155.93,4.6,2026-02-12 11:19:36,2026-02-12 11:19:36,clear,wet,GREEN,15.3,140.0,15.3,0.0,PUNE_MUMBAI:PUNE_LONAVALA,11,3,0.2857142857142857,15.7
OBS-002524,12000,Deccan Express,2026-02-12,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-02-12 11:15:00,2026-02-12 11:50:00,2026-02-12 13:35:00,2026-02-12 12:00:00,2026-02-12 13:50:42,18.688493,73.324303,68.4,116.6,6.9,2026-02-12 11:56:54,2026-02-12 12:01:06,clear,normal,GREEN,15.3,140.0,15.3,4.2,PUNE_MUMBAI:LONAVALA_KARJAT,12,3,0.32142857142857145,15.7
OBS-002525,12000,Deccan Express,2026-02-12,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-02-12 11:15:00,2026-02-12 11:50:00,2026-02-12 13:35:00,2026-02-12 12:15:00,2026-02-12 13:50:42,18.668629,73.343499,77.0,95.92,5.2,2026-02-12 11:55:12,2026-02-12 11:57:12,clear,wet,DOUBLE_YELLOW,15.3,140.0,15.3,2.0,PUNE_MUMBAI:LONAVALA_KARJAT,12,3,0.42857142857142855,15.7
OBS-002526,12000,Deccan Express,2026-02-12,PUNE_MUMBAI,Pune,Mumbai,LONAVALA_KARJAT,1,Lonavala,2026-02-12 11:15:00,2026-02-12 11:50:00,2026-02-12 13:35:00,2026-02-12 12:30:00,2026-02-12 13:50:42,18.676688,73.368394,64.8,84.8,9.3,2026-02-12 11:59:18,2026-02-12 12:01:18,cloudy,wet,YELLOW,15.3,140.0,15.3,2.0,PUNE_MUMBAI:LONAVALA_KARJAT,12,3,0.5357142857142857,15.7
OBS-002527,12000,Deccan Express,2026-02-12,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-02-12 11:15:00,2026-02-12 12:25:00,2026-02-12 13:35:00,2026-02-12 12:35:00,2026-02-12 13:50:42,18.937503,73.680429,47.8,79.03,7.2,2026-02-12 12:32:12,2026-02-12 12:36:18,cloudy,wet,YELLOW,15.3,140.0,15.3,4.1,PUNE_MUMBAI:KARJAT_KALYAN,12,3,0.5714285714285714,15.7
OBS-002528,12000,Deccan Express,2026-02-12,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-02-12 11:15:00,2026-02-12 12:25:00,2026-02-12 13:35:00,2026-02-12 12:50:00,2026-02-12 13:50:42,18.988831,73.679198,43.1,69.04,13.2,2026-02-12 12:38:12,2026-02-12 12:40:12,clear,wet,GREEN,15.3,140.0,15.3,2.0,PUNE_MUMBAI:KARJAT_KALYAN,12,3,0.6785714285714286,15.7
OBS-002529,12000,Deccan Express,2026-02-12,PUNE_MUMBAI,Pune,Mumbai,KARJAT_KALYAN,2,Karjat,2026-02-12 11:15:00,2026-02-12 12:25:00,2026-02-12 13:35:00,2026-02-12 13:05:00,2026-02-12 13:50:42,18.959334,73.681593,48.9,54.4,13.8,2026-02-12 12:38:48,2026-02-12 12:40:48,clear,wet,YELLOW,15.3,140.0,15.3,2.0,PUNE_MUMBAI:KARJAT_KALYAN,13,3,0.7857142857142857,15.7
OBS-002530,12000,Deccan Express,2026-02-12,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-02-12 11:15:00,2026-02-12 13:00:00,2026-02-12 13:35:00,2026-02-12 13:10:00,2026-02-12 13:50:42,19.250487,74.076838,48.8,38.87,17.2,2026-02-12 13:17:12,2026-02-12 13:23:00,clear,wet,YELLOW,15.3,140.0,15.3,5.8,PUNE_MUMBAI:KALYAN_MUMBAI,13,3,0.8214285714285714,15.7
OBS-002531,12000,Deccan Express,2026-02-12,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-02-12 11:15:00,2026-02-12 13:00:00,2026-02-12 13:35:00,2026-02-12 13:25:00,2026-02-12 13:50:42,19.260593,74.052538,53.2,24.83,13.6,2026-02-12 13:13:36,2026-02-12 13:15:36,clear,wet,YELLOW,15.3,140.0,15.3,2.0,PUNE_MUMBAI:KALYAN_MUMBAI,13,3,0.9285714285714286,15.7
OBS-002532,12000,Deccan Express,2026-02-12,PUNE_MUMBAI,Pune,Mumbai,KALYAN_MUMBAI,3,Kalyan,2026-02-12 11:15:00,2026-02-12 13:00:00,2026-02-12 13:35:00,2026-02-12 13:40:00,2026-02-12 13:50:42,19.224289,74.073191,65.9,3.07,18.9,2026-02-12 13:18:54,2026-02-12 13:20:54,clear,normal,GREEN,15.3,140.0,15.3,2.0,PUNE_MUMBAI:KALYAN_MUMBAI,13,3,1.0,15.7
OBS-002533,12001,Konark Express,2026-02-12,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-02-12 13:22:00,2026-02-12 13:22:00,2026-02-12 15:57:00,2026-02-12 13:32:00,2026-02-12 15:56:06,18.425362,73.015018,71.2,173.13,0.0,2026-02-12 13:22:00,2026-02-12 13:24:42,clear,wet,YELLOW,2.2,155.0,2.2,2.7,MUMBAI_NASHIK:MUMBAI_KALYAN,13,3,0.06451612903225806,-0.9
OBS-002534,12001,Konark Express,2026-02-12,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-02-12 13:22:00,2026-02-12 13:22:00,2026-02-12 15:57:00,2026-02-12 13:47:00,2026-02-12 15:56:06,18.40053,72.999275,75.0,153.75,3.2,2026-02-12 13:25:12,2026-02-12 13:25:12,clear,wet,DOUBLE_YELLOW,2.2,155.0,2.2,0.0,MUMBAI_NASHIK:MUMBAI_KALYAN,13,3,0.16129032258064516,-0.9
OBS-002535,12001,Konark Express,2026-02-12,MUMBAI_NASHIK,Mumbai,Nashik,MUMBAI_KALYAN,0,Mumbai,2026-02-12 13:22:00,2026-02-12 13:22:00,2026-02-12 15:57:00,2026-02-12 14:02:00,2026-02-12 15:56:06,18.40287,72.992233,56.9,147.07,-3.0,2026-02-12 13:19:00,2026-02-12 13:19:00,rain,normal,GREEN,2.2,155.0,2.2,0.0,MUMBAI_NASHIK:MUMBAI_KALYAN,14,3,0.25806451612903225,-0.9
OBS-002536,12001,Konark Express,2026-02-12,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-02-12 13:22:00,2026-02-12 14:04:00,2026-02-12 15:57:00,2026-02-12 14:14:00,2026-02-12 15:56:06,18.679103,73.335513,68.9,121.52,0.4,2026-02-12 14:04:24,2026-02-12 14:08:06,rain,wet,YELLOW,2.2,155.0,2.2,3.7,MUMBAI_NASHIK:KALYAN_KASARA,14,3,0.33548387096774196,-0.9
OBS-002537,12001,Konark Express,2026-02-12,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-02-12 13:22:00,2026-02-12 14:04:00,2026-02-12 15:57:00,2026-02-12 14:29:00,2026-02-12 15:56:06,18.653171,73.331604,50.1,112.12,0.2,2026-02-12 14:04:12,2026-02-12 14:06:12,cloudy,normal,GREEN,2.2,155.0,2.2,2.0,MUMBAI_NASHIK:KALYAN_KASARA,14,3,0.432258064516129,-0.9
OBS-002538,12001,Konark Express,2026-02-12,MUMBAI_NASHIK,Mumbai,Nashik,KALYAN_KASARA,1,Kalyan,2026-02-12 13:22:00,2026-02-12 14:04:00,2026-02-12 15:57:00,2026-02-12 14:44:00,2026-02-12 15:56:06,18.655853,73.371096,66.9,88.4,-0.6,2026-02-12 14:03:24,2026-02-12 14:05:24,clear,normal,YELLOW,2.2,155.0,2.2,2.0,MUMBAI_NASHIK:KALYAN_KASARA,14,3,0.5290322580645161,-0.9
OBS-002539,12001,Konark Express,2026-02-12,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-02-12 13:22:00,2026-02-12 15:00:00,2026-02-12 15:57:00,2026-02-12 15:10:00,2026-02-12 15:56:06,18.942475,73.721144,76.5,56.25,1.8,2026-02-12 15:01:48,2026-02-12 15:07:12,clear,wet,RED,2.2,155.0,2.2,5.4,MUMBAI_NASHIK:KASARA_NASHIK,15,3,0.6967741935483871,-0.9
OBS-002540,12001,Konark Express,2026-02-12,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-02-12 13:22:00,2026-02-12 15:00:00,2026-02-12 15:57:00,2026-02-12 15:25:00,2026-02-12 15:56:06,18.983183,73.670111,74.8,37.83,-3.0,2026-02-12 14:57:00,2026-02-12 14:59:00,clear,normal,GREEN,2.2,155.0,2.2,2.0,MUMBAI_NASHIK:KASARA_NASHIK,15,3,0.7935483870967742,-0.9
OBS-002541,12001,Konark Express,2026-02-12,MUMBAI_NASHIK,Mumbai,Nashik,KASARA_NASHIK,2,Kasara,2026-02-12 13:22:00,2026-02-12 15:00:00,2026-02-12 15:57:00,2026-02-12 15:40:00,2026-02-12 15:56:06,18.956579,73.718134,66.8,24.47,-1.6,2026-02-12 14:58:24,2026-02-12 15:00:24,clear,normal,DOUBLE_YELLOW,2.2,155.0,2.2,2.0,MUMBAI_NASHIK:KASARA_NASHIK,15,3,0.8903225806451613,-0.9
OBS-002542,12002,Shivneri Express,2026-02-12,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-02-12 15:29:00,2026-02-12 15:29:00,2026-02-12 18:54:00,2026-02-12 15:39:00,2026-02-12 19:02:12,18.376909,73.011752,74.9,252.52,-2.4,2026-02-12 15:26:36,2026-02-12 15:29:00,rain,normal,GREEN,3.6,205.0,3.6,2.4,PUNE_SOLAPUR:PUNE_DAUND,15,3,0.04878048780487805,8.2
OBS-002543,12002,Shivneri Express,2026-02-12,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-02-12 15:29:00,2026-02-12 15:29:00,2026-02-12 18:54:00,2026-02-12 15:54:00,2026-02-12 19:02:12,18.404804,73.028229,67.1,237.04,2.8,2026-02-12 15:31:48,2026-02-12 15:31:48,clear,wet,YELLOW,3.6,205.0,3.6,0.0,PUNE_SOLAPUR:PUNE_DAUND,15,3,0.12195121951219512,8.2
OBS-002544,12002,Shivneri Express,2026-02-12,PUNE_SOLAPUR,Pune,Solapur,PUNE_DAUND,0,Pune,2026-02-12 15:29:00,2026-02-12 15:29:00,2026-02-12 18:54:00,2026-02-12 16:09:00,2026-02-12 19:02:12,18.416002,72.983647,57.0,227.0,0.8,2026-02-12 15:29:48,2026-02-12 15:29:48,rain,normal,GREEN,3.6,205.0,3.6,0.0,PUNE_SOLAPUR:PUNE_DAUND,16,3,0.1951219512195122,8.2
OBS-002545,12002,Shivneri Express,2026-02-12,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-02-12 15:29:00,2026-02-12 16:24:00,2026-02-12 18:54:00,2026-02-12 16:34:00,2026-02-12 19:02:12,18.67399,73.353238,75.8,177.37,2.3,2026-02-12 16:26:18,2026-02-12 16:30:18,cloudy,normal,RED,3.6,205.0,3.6,4.0,PUNE_SOLAPUR:DAUND_KURDUVADI,16,3,0.3170731707317073,8.2
OBS-002546,12002,Shivneri Express,2026-02-12,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-02-12 15:29:00,2026-02-12 16:24:00,2026-02-12 18:54:00,2026-02-12 16:49:00,2026-02-12 19:02:12,18.660694,73.325278,71.3,160.29,2.9,2026-02-12 16:26:54,2026-02-12 16:28:54,clear,wet,DOUBLE_YELLOW,3.6,205.0,3.6,2.0,PUNE_SOLAPUR:DAUND_KURDUVADI,16,3,0.3902439024390244,8.2
OBS-002547,12002,Shivneri Express,2026-02-12,PUNE_SOLAPUR,Pune,Solapur,DAUND_KURDUVADI,1,Daund,2026-02-12 15:29:00,2026-02-12 16:24:00,2026-02-12 18:54:00,2026-02-12 17:04:00,2026-02-12 19:02:12,18.690425,73.373096,80.0,136.67,6.1,2026-02-12 16:30:06,2026-02-12 16:32:06,clear,normal,GREEN,3.6,205.0,3.6,2.0,PUNE_SOLAPUR:DAUND_KURDUVADI,17,3,0.4634146341463415,8.2
OBS-002548,12002,Shivneri Express,2026-02-12,PUNE_SOLAPUR,Pune,Solapur,KURDUVADI_SOLAPUR,2,Kurduvadi,2026-02-12 15:29:00,2026-02-12 17:44:00,2026-02-12 18:54:00,2026-02-12 17:54:00,2026-02-12 19:02:12,18.971319,73.712163,70.2,73.3,3.0,2026-02-12 17:47:00,2026-02-12 17:51:24,clear,normal,YELLOW,3.6,205.0,3.6,4.4,PUNE_SOLAPUR:KURDUVADI_SOLAPUR,17,3,0.7073170731707317,8.2
